SeniorCitizen,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
0,0,1.5322605130033284,2,0,2,2,2,1,-0.2130986259402292,3598,0
0,1,-1.2774445836787656,2,0,0,0,0,0,-0.47067716096597834,4231,1
0,0,-0.9109613101984924,0,0,0,0,0,1,0.8222009051632655,6246,1
0,1,-0.1779947632379461,0,0,0,0,1,1,0.1873944510998066,1598,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.16745288709781284,5452,1
0,0,-0.46303730927815856,0,0,0,0,0,1,0.9817334171792131,1549,0
1,0,0.758573602322752,2,0,2,0,0,1,0.9651154471775519,4025,1
0,1,0.8400143297628127,1,1,1,1,1,0,-1.502653098069141,16,0
0,1,0.8400143297628127,2,2,2,0,1,0,1.0365727181846955,4266,0
0,0,-0.3408762181180675,0,0,2,0,0,1,1.2060760122016398,2031,1
0,0,1.5322605130033284,2,2,2,2,2,1,0.9983513871808745,5415,0
0,0,1.1657772395230555,2,2,2,0,1,1,1.4287568102239003,5220,0
0,0,-0.8702409464784621,2,0,0,2,1,1,-0.33773340095268845,5031,0
0,0,-1.2367242199587352,0,0,0,0,0,1,0.21730679710279655,1021,0
0,0,-0.30015585439803716,1,1,1,1,1,1,-1.504314895069307,4335,0
0,0,0.35136996512244845,0,2,0,0,1,1,-0.28123230294704044,2000,0
0,0,-0.5851984004382496,0,0,0,0,0,1,0.9950277931805424,1183,1
1,0,1.6137012404433893,0,2,2,0,2,1,1.3091074262119398,5862,1
0,1,1.5729808767233588,2,2,2,2,2,1,0.8570986421667539,5061,0
0,1,0.06632741908223598,2,2,2,0,1,1,-0.13167057293208934,1674,0
0,0,-0.13727439951791576,0,0,2,2,0,1,1.1312951471941644,2434,0
1,0,0.3106496014024181,2,2,2,2,1,1,1.109691786192005,3509,0
0,0,0.14776814652229667,2,0,2,0,1,0,-0.9775252460166459,580,0
0,0,0.5549717837226001,0,2,0,2,1,1,1.2758714862086173,3901,0
0,0,1.0436161483629645,2,2,2,0,1,1,1.4287568102239003,5118,0
0,0,0.26992923768238775,0,2,0,0,1,0,0.5529897911363537,2798,0
0,1,-1.1552834925186746,0,0,0,2,0,0,-0.11006721192992953,1931,1
0,1,0.7992939660427822,0,2,2,0,1,1,1.0282637331838649,4209,0
1,0,1.5322605130033284,0,2,2,0,1,1,1.330710787214099,5673,0
1,0,1.3286586944031769,0,0,0,0,1,1,0.20567421810163386,3883,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6584602219847502,3750,0
0,0,1.5322605130033284,0,0,2,0,1,1,1.0930738161903437,5490,0
1,1,-0.13727439951791576,0,2,2,0,0,1,-0.9675544640156493,55,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.8570986421667539,6324,1
0,0,1.4100994218432374,2,0,2,2,2,1,0.6809481601491449,4716,0
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.504314895069307,1484,0
0,0,-0.2594354906780068,0,0,0,0,0,1,0.7989357471609396,1910,1
0,1,-0.0965540357978854,1,1,1,1,2,1,-1.3181936310507012,5958,0
0,0,0.6364125111626608,0,0,2,2,0,1,1.1728400721983174,4082,0
0,1,0.9214550572028734,2,2,0,0,0,0,-0.3011738669490337,2724,0
0,0,-1.0331224013585834,0,0,0,0,0,1,0.6792863631489789,4929,1
0,0,0.18848851024232702,2,0,0,0,0,1,0.8770402061687477,2924,0
0,0,-0.055833672077855064,0,2,0,0,0,1,0.6344178441444933,2327,0
0,0,-1.1552834925186746,0,0,0,0,0,1,-0.626886078981594,1595,0
0,1,1.6137012404433893,1,1,1,1,2,1,-1.3181936310507012,1332,0
1,0,-1.1145631287986442,0,0,0,0,0,1,0.8853491911695783,3806,1
0,1,-1.2774445836787656,1,1,1,1,0,0,-1.4976677070686424,1488,0
1,0,-0.7073594915983407,0,0,0,0,0,1,0.8886727851699104,733,0
0,1,-0.9924020376385531,2,0,0,0,0,1,-0.44741200296365274,3502,0
0,0,0.10704778280226633,1,1,1,1,1,0,-1.451137391063991,5731,0
1,0,0.9621754209229036,0,2,2,0,0,0,1.329048990213933,4811,0
0,0,0.3920903288424788,0,0,2,2,0,1,1.3755793062185846,3839,1
1,1,1.3286586944031769,2,2,0,0,0,1,0.6975661301508063,4699,0
0,1,-1.2367242199587352,1,1,1,1,1,0,-1.477726143066649,2699,0
1,0,1.3286586944031769,2,0,0,0,1,1,1.1961052302006432,5301,0
0,0,-0.5851984004382496,0,0,0,0,0,1,0.31202922611226586,629,0
0,0,-0.38159658183809786,2,0,2,0,1,1,0.4582673621268844,1405,0
0,0,-1.1552834925186746,0,0,0,0,0,1,-0.6468276429835875,1568,1
0,0,1.5322605130033284,1,1,1,1,2,0,-1.4926823160681442,802,0
0,0,-1.1552834925186746,0,0,0,0,0,0,-0.467353566965646,1760,0
0,0,-0.5444780367182193,0,0,0,0,0,1,-0.6567984249845842,6256,0
0,0,-0.5851984004382496,0,2,2,0,0,0,0.43334040712439253,648,0
1,0,0.22920887396235737,2,0,0,0,0,1,0.6211234681431647,2736,0
0,0,-1.2367242199587352,0,0,0,0,0,1,0.28211688010927544,568,1
0,0,0.5956921474426305,2,2,0,0,1,0,0.9983513871808745,3863,0
0,1,0.7992939660427822,1,1,1,1,2,0,-1.4843733310673135,151,0
0,0,-0.9516816739185228,0,0,0,0,0,0,-0.1615829189350795,4503,0
0,0,-0.2594354906780068,2,2,2,2,1,1,0.8421424691652587,1949,0
0,1,-0.9924020376385531,0,0,2,0,0,1,-0.45572098796448335,3544,1
0,0,0.47353105628253944,0,2,2,2,1,1,0.20567421810163386,2829,0
0,0,-1.1960038562387048,0,2,0,0,0,0,-1.181926277037079,6501,0
0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6036209209792681,6268,0
0,1,-0.9516816739185228,0,0,0,0,0,1,0.684271754149477,5793,1
1,0,-1.2774445836787656,0,0,0,0,0,1,0.35191235411625243,5770,1
0,0,-0.30015585439803716,2,0,0,0,0,0,0.3170146171127639,1555,0
1,0,-1.2367242199587352,0,0,0,0,0,1,0.1508349170961516,957,0
0,0,0.43281069256250915,2,0,0,0,0,1,0.3469269631157543,2778,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4577845790646555,1624,1
0,0,1.0436161483629645,0,2,2,0,1,1,0.9817334171792131,4645,0
0,1,1.0843365120829946,2,0,2,2,2,1,0.3884718881199074,3843,0
0,0,0.47353105628253944,2,0,2,0,1,1,-0.357674964954682,2093,0
0,0,1.369379058123207,0,2,0,2,1,1,1.3124310202122718,5418,0
0,1,1.4508197855632678,1,1,1,1,2,0,-1.4893587220678117,681,0
0,0,-0.9516816739185228,0,0,0,0,0,1,-1.3231790220511994,1496,0
0,0,-0.5444780367182193,2,0,2,0,0,1,0.6643301901474837,1131,0
0,0,-1.1552834925186746,1,1,1,1,0,0,-1.4960059100684764,5909,0
0,0,1.5322605130033284,2,2,2,2,2,1,1.624848856243503,5990,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6601220189849164,3749,0
0,0,-0.9924020376385531,0,0,0,0,0,1,0.3485887601159204,4754,0
0,0,0.8400143297628127,1,1,1,1,2,0,-1.3348116010523623,512,0
1,0,0.758573602322752,1,1,1,1,1,0,-1.3215172250510334,475,0
0,1,-0.8702409464784621,1,1,1,1,0,0,-1.4561227820644893,2323,0
0,1,1.125056875803025,2,0,2,2,2,1,1.5234792392333694,5255,0
0,0,-0.62591876415828,2,2,0,0,0,1,-0.3078210549496983,6406,0
0,0,-1.1960038562387048,0,0,0,0,0,1,-0.7132995229902325,419,1
0,0,1.5322605130033284,2,2,2,2,1,1,1.4869197052297147,5789,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.505976692069473,1483,0
1,0,0.43281069256250915,0,0,0,0,0,1,0.6676537841478158,3148,0
0,0,-0.6666391278783103,1,1,1,1,0,0,-1.5009913010689746,2728,0
0,1,1.002895784642934,2,2,0,0,1,0,-0.37595473195650925,2654,0
0,1,0.18848851024232702,1,1,1,1,1,0,-1.4943441130683104,5356,0
0,0,1.6137012404433893,2,2,2,2,2,0,1.5733331492383529,5998,0
1,0,-0.8702409464784621,0,0,0,0,0,1,0.6659919871476498,6337,1
1,0,0.7178532386027215,0,2,2,0,0,1,1.0066603721817051,4128,1
1,0,-1.1145631287986442,0,0,2,0,0,0,-0.47898614596680894,2007,1
0,0,-1.2774445836787656,0,0,0,0,0,1,0.32698539911376057,5722,1
0,0,-0.6666391278783103,1,1,1,1,0,1,-1.4976677070686424,2965,1
1,0,-1.2367242199587352,0,0,2,0,0,1,0.31369102311243185,729,0
0,0,-0.62591876415828,0,0,2,2,0,1,0.14086413509515497,205,0
0,0,-0.6666391278783103,1,1,1,1,1,0,-1.5093002860698053,2547,0
0,0,-0.7073594915983407,0,0,2,0,0,1,-0.17653909193657447,6309,1
0,0,-0.9109613101984924,1,1,1,1,1,1,-1.4943441130683104,1584,0
0,1,0.5549717837226001,2,2,0,2,1,1,1.3440051632154282,4075,1
0,1,1.2879383306831464,0,2,2,2,2,1,1.476948923228718,5342,0
0,0,-1.2774445836787656,0,2,0,0,0,1,0.47820892612887816,5963,0
0,1,-0.30015585439803716,0,2,2,0,1,0,-0.3693075439558449,644,0
0,1,1.5729808767233588,2,2,2,2,2,0,1.1778254631988159,5627,0
0,0,-0.9924020376385531,0,0,0,0,0,1,-0.6518130339840859,3721,1
0,1,1.6137012404433893,2,2,2,2,2,1,1.4586691562268908,5883,0
0,0,0.6771328748826912,2,0,0,0,0,0,-0.801374763999037,1697,0
0,1,-0.13727439951791576,2,2,2,2,1,1,-0.31280644595019663,1107,0
0,0,1.6137012404433893,2,2,2,2,2,0,1.3572995392167568,5816,0
0,0,-0.055833672077855064,0,2,2,0,0,0,0.9651154471775519,2617,1
0,0,0.7178532386027215,0,0,0,0,0,1,1.0282637331838649,3998,0
0,0,1.5729808767233588,2,0,2,2,2,0,0.612814483142334,4998,0
1,0,1.5322605130033284,2,2,2,2,2,0,0.8404806721650927,5119,0
0,0,1.5729808767233588,2,0,0,2,1,0,1.0930738161903437,5305,0
0,1,1.1657772395230555,2,2,2,2,2,1,0.10928999209199854,3554,0
0,0,-0.015113308357824713,0,0,0,2,0,1,1.044881703185526,2767,1
0,1,-1.2774445836787656,0,0,0,0,0,1,0.4931650991303729,5970,1
0,0,1.4508197855632678,2,2,2,0,2,1,1.2409737492051283,5601,0
0,0,1.2064976032430856,1,1,1,1,2,0,-1.3746947290563494,793,0
0,1,-1.0331224013585834,0,0,0,0,0,1,0.2089978121019659,3995,0
0,0,-0.5037576729981889,0,0,0,0,0,1,0.6809481601491449,1244,1
0,1,-1.0738427650786138,1,1,1,1,1,0,-1.505976692069473,250,0
1,0,0.025607055362205634,2,2,2,0,0,1,-0.17653909193657447,1458,0
0,1,-0.1779947632379461,0,0,0,0,1,0,0.9119379431722362,2223,0
0,0,-0.21871512695797646,1,1,1,1,2,0,-1.4926823160681442,3981,0
0,0,-1.0331224013585834,0,0,0,0,0,0,-0.6933579589882389,2408,0
0,0,-0.2594354906780068,0,0,0,2,0,1,0.5230774451333633,1717,1
1,0,-1.1145631287986442,0,2,0,0,0,1,0.8321716871642622,4251,1
1,0,-0.0965540357978854,2,0,0,0,0,1,0.8554368451665879,2244,0
0,0,1.247217966963116,0,2,0,0,1,0,0.8537750481664219,4801,0
0,0,-1.2774445836787656,0,2,0,0,0,1,-0.46569176996548,4234,1
0,1,0.8400143297628127,0,2,2,2,1,1,0.6593447991469852,3775,0
0,1,-0.748079855318371,0,2,0,2,0,1,0.827186296163764,380,1
0,0,-0.46303730927815856,0,2,0,2,0,1,1.1429277261953275,1558,0
0,0,-0.62591876415828,1,1,1,1,1,0,-1.4893587220678117,2700,0
0,1,-0.6666391278783103,1,1,1,1,2,0,-1.4710789550659844,2508,0
0,0,0.10704778280226633,0,0,2,0,0,1,-0.08846385092776998,1727,0
1,0,-0.015113308357824713,0,0,0,0,0,1,0.4898415051300408,2319,0
0,1,-0.1779947632379461,1,1,1,1,0,1,-1.502653098069141,4509,0
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.4760643460664828,1613,0
0,0,1.0843365120829946,0,0,0,2,0,1,-0.43411762696232353,2602,0
0,1,1.6137012404433893,1,1,1,1,1,1,-1.3780183230566818,1094,0
0,0,0.14776814652229667,0,2,0,2,1,1,0.021214751083194285,2145,1
0,0,0.3106496014024181,2,2,0,0,0,0,0.011243969082197169,2237,0
0,1,0.3106496014024181,0,0,2,0,0,1,0.5463426031356892,2859,0
0,1,-0.9516816739185228,0,0,2,2,0,1,0.2704843011081128,5211,1
0,1,1.247217966963116,2,2,2,2,2,0,0.3236618051134285,3957,0
0,0,-1.1960038562387048,0,0,0,0,0,1,0.5230774451333633,1955,0
0,1,0.3106496014024181,0,2,2,2,1,0,-0.14828854293375057,2099,0
0,0,-0.9924020376385531,2,0,0,0,0,1,0.3402797751150897,5250,0
1,0,0.06632741908223598,2,0,0,2,1,0,0.8438042661654253,2718,0
0,0,-1.1145631287986442,2,0,2,2,0,0,-0.8229781250011965,1862,1
1,0,-0.9516816739185228,0,2,0,0,0,1,1.1528985081963241,6365,1
0,0,-0.9516816739185228,0,2,2,0,0,1,0.142525932095321,5226,0
0,1,-0.055833672077855064,0,0,0,0,0,0,-0.16823010693574386,1379,0
0,0,0.7178532386027215,1,1,1,1,1,1,-1.4926823160681442,6429,0
0,0,-1.2367242199587352,2,2,0,2,0,1,0.7141841001524675,1360,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6351950639824246,3821,1
0,0,-0.9924020376385531,0,0,0,0,0,1,0.1774236690988095,4576,1
0,0,-0.9516816739185228,0,2,0,0,0,0,-0.7980511699987046,3108,0
1,0,-1.2367242199587352,0,0,0,0,0,1,0.18074726309914202,286,1
0,0,-1.1960038562387048,2,2,0,0,0,0,-0.31280644595019663,1126,1
0,0,-0.30015585439803716,0,0,0,2,0,1,1.0282637331838649,1972,0
1,0,-1.2774445836787656,0,0,0,0,0,0,-0.613591702980265,3906,0
0,1,0.5142514200025698,2,2,2,2,0,0,0.5496661971360212,3067,0
1,1,0.758573602322752,0,2,2,0,0,1,0.6460504231456565,3542,1
0,1,0.9214550572028734,1,1,1,1,0,0,-1.4876969250676457,169,0
0,0,0.22920887396235737,2,2,2,0,0,1,0.046141706085686136,2180,0
0,0,-1.2367242199587352,0,0,0,0,0,0,-0.62854787598176,6055,1
0,1,0.22920887396235737,1,1,1,1,0,0,-1.5009913010689746,5609,0
0,0,0.06632741908223598,0,2,0,0,0,1,-0.4972659129686364,1243,0
0,0,1.5322605130033284,0,0,2,0,1,1,1.2293411702039656,5552,0
0,0,-0.7888002190384014,2,0,0,2,1,0,-0.3194536339508612,5737,0
0,0,0.26992923768238775,0,0,0,0,0,0,0.3485887601159204,2614,1
0,0,1.1657772395230555,0,2,2,0,1,1,1.302460238211275,5170,0
0,0,-0.8295205827584317,0,0,2,0,0,1,1.1761636661986499,307,1
0,0,0.35136996512244845,0,2,0,2,2,1,1.1595456961969886,3605,0
0,0,-0.46303730927815856,0,0,0,0,0,1,0.29707305311077065,999,0
1,0,0.9214550572028734,0,0,2,0,1,1,-0.4889569279678058,2383,0
0,0,1.4915401492832983,2,0,2,2,2,0,-0.1499503399339166,3466,0
1,1,-0.2594354906780068,0,2,2,0,0,0,1.3622849302172555,2354,1
1,0,1.4915401492832983,2,2,0,0,1,0,0.749081837155956,4950,0
1,0,-0.5851984004382496,0,0,2,0,0,1,-0.5454580259734538,6064,1
0,1,0.5956921474426305,0,2,0,0,0,0,-0.3493659799538514,2192,0
0,1,1.6137012404433893,2,2,2,2,2,0,0.682609957149311,5001,0
1,0,0.025607055362205634,0,2,2,2,0,1,-0.4906187249679718,1272,0
0,1,-1.2367242199587352,0,0,0,0,0,1,-1.341458789053027,3114,1
0,1,1.6137012404433893,2,2,2,2,2,0,0.8703930181680831,5290,0
1,0,0.18848851024232702,0,0,0,0,0,1,0.24888094010595296,2231,0
1,1,1.2064976032430856,0,2,2,0,0,1,1.0415581091851935,4928,0
0,0,1.5729808767233588,1,1,1,1,2,0,-1.4926823160681442,685,0
0,1,-0.38159658183809786,0,2,0,2,0,1,-0.31446824295036285,517,0
0,0,-0.6666391278783103,1,1,1,1,1,0,-1.4843733310673135,2555,0
0,0,-0.9516816739185228,2,0,2,2,0,1,0.1574821050968162,5224,0
0,1,-0.62591876415828,1,1,1,1,2,1,-1.3165318340505352,3515,0
0,0,-1.1552834925186746,1,1,1,1,0,0,-1.4561227820644893,6211,1
1,0,-1.2774445836787656,2,0,0,0,0,1,-0.5055748979694671,4141,1
0,0,-0.3408762181180675,0,0,2,0,0,1,0.4948268961305394,1525,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.21564500010263052,5568,0
1,0,1.6137012404433893,2,2,2,2,2,0,1.6298342472440013,5932,0
0,0,1.6137012404433893,1,1,1,1,2,0,-1.3364733980525287,1271,0
0,1,-0.8702409464784621,1,1,1,1,0,0,-1.4976677070686424,1774,0
0,0,-0.9516816739185228,1,1,1,1,0,0,-1.479387940066815,1308,1
1,0,-1.2367242199587352,0,2,0,0,0,0,-0.4856333339674735,285,1
1,0,1.125056875803025,0,0,2,0,1,1,1.1877962451998125,4932,0
1,0,-0.13727439951791576,0,2,2,0,0,1,1.0349109211845293,2384,1
0,0,0.6771328748826912,0,0,2,2,2,1,0.32200000811326246,3206,0
1,0,-0.0965540357978854,0,2,2,0,0,1,1.3074456292117733,2711,0
0,0,0.8400143297628127,1,1,1,1,1,0,-1.5192710680708021,6514,0
0,1,0.26992923768238775,1,1,1,1,2,0,-1.3215172250510334,10,0
0,0,-0.9516816739185228,1,1,1,1,0,0,-1.5192710680708021,1020,0
0,0,0.26992923768238775,0,0,2,2,1,0,0.5696077611380149,2801,0
1,0,-0.9924020376385531,0,0,0,0,0,1,0.16412929309748078,4722,0
0,1,0.758573602322752,0,0,2,0,1,1,0.8438042661654253,3882,0
0,1,1.5729808767233588,1,1,1,1,2,0,-1.3098846460498705,1408,0
1,0,1.5729808767233588,1,1,1,1,2,1,-1.3331498040521963,1292,0
1,0,1.5322605130033284,1,1,1,1,2,1,-1.502653098069141,855,0
1,0,-1.2774445836787656,0,0,0,0,0,0,-1.3132082400502028,2152,1
0,0,0.22920887396235737,2,2,0,2,2,1,-0.1582593249347472,1814,0
0,0,-0.1779947632379461,0,2,2,0,0,0,0.8354952811645946,2081,0
0,0,-0.015113308357824713,1,1,1,1,0,0,-1.5076384890696393,5163,0
1,0,0.6771328748826912,0,2,0,0,2,0,-0.4972659129686364,2034,0
0,1,0.18848851024232702,1,1,1,1,2,1,-1.3514295710540236,6244,0
0,0,-0.9109613101984924,0,0,2,2,0,0,-0.3493659799538514,4803,0
0,0,1.4100994218432374,2,2,2,0,1,0,1.5002140812310438,5686,0
0,0,-1.0331224013585834,0,0,2,2,1,1,-0.9725398550161476,2135,0
0,0,0.758573602322752,0,0,0,0,1,0,0.7573908221567865,3797,0
0,0,-0.9516816739185228,0,0,0,0,0,0,-0.6518130339840859,3558,1
0,0,-0.9516816739185228,0,0,0,0,0,1,0.785641371159611,5950,0
0,0,-1.1552834925186746,0,0,0,2,0,1,-0.46402997296531395,1652,0
0,0,1.5729808767233588,2,2,2,0,2,1,1.1379423351948288,5497,0
0,1,0.7178532386027215,0,0,0,0,0,1,0.6526976111463211,3508,1
1,1,-0.3408762181180675,0,0,2,0,2,1,1.0565142821866886,1900,0
0,0,-0.4223169455581282,2,0,0,0,1,1,-0.16656830993557784,675,0
0,0,0.47353105628253944,2,2,2,0,0,1,1.5533915852363596,4165,0
0,1,0.025607055362205634,1,1,1,1,0,0,-1.3464441800535252,6166,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.3436033691154218,5768,1
0,0,0.880734693482843,0,0,0,0,1,1,0.179085466098976,3203,1
0,0,0.3920903288424788,0,2,0,0,0,1,1.2293411702039656,3639,1
0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6302096729819263,3824,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4710789550659844,1616,0
0,0,-0.0965540357978854,2,2,0,2,1,0,0.1873944510998066,1676,0
0,0,-1.2774445836787656,0,0,0,2,0,0,-1.1370577580325938,2594,0
0,1,-0.6666391278783103,2,2,0,2,0,0,0.6693155811479823,726,0
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.4843733310673135,1608,1
0,0,-0.9516816739185228,0,0,0,2,0,0,-0.801374763999037,2852,1
1,0,0.5549717837226001,0,0,2,0,0,1,1.2044142152014738,3961,1
0,0,-1.2774445836787656,0,0,0,0,0,1,0.14418772909548702,5440,1
0,0,1.5729808767233588,2,0,0,2,2,0,-0.3410569949530208,3244,0
0,0,0.43281069256250915,0,0,0,0,0,1,0.35191235411625243,2745,0
0,0,0.7178532386027215,2,0,0,2,1,1,-0.6750781919864114,1804,0
0,0,-0.7888002190384014,0,0,0,0,0,1,0.3402797751150897,6528,1
0,1,-0.5444780367182193,0,2,0,2,1,0,1.1711782751981514,1465,1
0,0,0.35136996512244845,0,0,2,0,0,0,1.1063681921916724,3408,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.21232140610229844,5566,1
0,0,-0.3408762181180675,0,2,2,0,0,1,-0.35268957395418365,441,1
0,0,0.3106496014024181,0,2,0,0,1,0,-0.028639158921789646,2283,0
0,1,-1.1960038562387048,0,2,2,0,0,1,0.14584952609565352,1986,0
0,0,0.18848851024232702,2,0,0,0,1,0,-0.003712203919297562,1982,0
0,1,1.4100994218432374,2,0,2,2,2,1,1.461992750227223,5603,1
0,1,-0.015113308357824713,0,2,0,0,0,1,1.1329569441943304,2681,0
0,0,-1.0738427650786138,0,0,0,2,0,1,-0.518869273970796,2351,1
0,1,-0.015113308357824713,2,0,0,0,0,0,0.8255244991635975,2509,0
0,0,1.0843365120829946,0,2,2,0,0,1,0.6144762801425001,4193,0
0,0,-0.0965540357978854,0,2,2,2,1,0,0.18240906009930805,1820,0
0,1,-0.5037576729981889,1,1,1,1,0,1,-1.5076384890696393,3218,1
0,1,-0.21871512695797646,1,1,1,1,2,0,-1.3381351950526947,5830,0
1,0,-0.5037576729981889,2,0,0,0,0,1,0.47820892612887816,943,1
0,1,-0.9516816739185228,1,1,1,1,1,0,-1.4843733310673135,1496,0
0,1,1.4508197855632678,2,2,2,0,1,1,0.27380789510844483,4336,0
0,1,1.4915401492832983,2,0,0,2,2,0,-0.11172900893009581,3469,0
0,0,-0.2594354906780068,0,0,2,2,0,1,0.6493740171459885,1921,0
0,1,1.4915401492832983,1,1,1,1,2,0,-1.491020519067978,646,0
0,0,-0.8702409464784621,1,1,1,1,2,0,-1.4744025490663168,1946,0
0,0,-1.2774445836787656,0,0,0,0,0,0,-0.46569176996548,4234,0
0,1,-0.9109613101984924,1,1,1,1,1,0,-1.4727407520661506,2065,0
0,1,0.9214550572028734,2,2,0,2,1,1,0.3652067301175816,3634,0
0,0,0.47353105628253944,2,0,0,2,1,0,0.021214751083194285,2406,0
1,0,0.5549717837226001,0,0,0,0,0,1,0.5197538511330312,3121,1
0,1,1.4915401492832983,2,2,2,0,2,1,-0.16656830993557784,3478,0
1,0,-0.8702409464784621,0,0,0,0,0,1,0.45660556512671835,6273,0
0,0,-0.8702409464784621,0,2,0,0,0,1,1.2376501552047963,276,1
0,0,-0.13727439951791576,0,0,2,0,0,0,-0.5255164619714603,589,0
0,0,1.002895784642934,2,0,0,0,0,1,1.1595456961969886,4555,0
0,0,-0.1779947632379461,1,1,1,1,1,0,-1.5458598200734601,4461,0
0,0,0.3920903288424788,2,0,2,0,0,0,-0.3393951979528547,2105,0
0,0,-1.2367242199587352,1,1,1,1,0,0,-1.4660935640654862,3258,1
0,1,-0.38159658183809786,2,2,0,2,1,0,-0.801374763999037,6435,0
0,1,-0.5851984004382496,1,1,1,1,0,0,-1.4727407520661506,3090,0
0,1,1.2064976032430856,1,1,1,1,1,0,-1.328164413051698,875,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.2006888271011353,5517,1
0,0,-0.6666391278783103,0,0,0,2,0,1,0.8072447321617703,831,1
0,0,-1.1960038562387048,0,0,0,0,0,1,1.0581760791868549,2516,1
0,0,1.4100994218432374,2,2,2,2,1,1,0.7989357471609396,4848,0
0,0,1.2064976032430856,1,1,1,1,2,1,-1.4860351280674797,372,0
0,0,1.002895784642934,0,2,2,0,0,1,1.3207400052131024,4858,1
0,0,-1.2367242199587352,0,0,0,0,0,1,0.16745288709781284,849,0
0,1,-0.38159658183809786,2,0,2,2,2,1,0.4117370461222332,1282,0
0,1,-0.30015585439803716,2,0,0,2,2,0,-0.9874960280176428,6189,0
1,0,1.6137012404433893,0,2,2,2,2,1,1.440389389225063,5900,0
0,0,-1.2367242199587352,0,0,0,0,0,1,0.641065032145158,616,0
0,0,-0.9924020376385531,1,1,1,1,1,1,-1.481049737066981,732,0
0,0,-1.1145631287986442,0,0,0,0,0,1,-0.47067716096597834,2136,1
0,0,0.10704778280226633,0,0,2,0,0,0,-0.5172074769706297,1201,0
0,0,-0.3408762181180675,1,1,1,1,1,0,-1.3348116010523623,4856,0
0,1,-1.2367242199587352,0,0,0,0,0,1,0.22893937610395967,640,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.3340343812144315,5886,0
0,0,0.35136996512244845,2,2,2,2,0,1,1.3872118852197473,3643,0
0,1,-1.1552834925186746,2,0,0,0,0,0,-0.5122220859701314,1809,1
0,0,-0.2594354906780068,0,2,0,0,1,0,0.356897745116751,1647,0
0,0,-1.0331224013585834,0,2,0,0,0,1,0.9800716201790471,5309,1
0,0,-1.2774445836787656,0,0,0,0,0,1,0.13920233809498894,5383,1
0,1,-1.1552834925186746,0,2,0,2,0,1,-0.2081132349397309,1877,0
0,0,0.6364125111626608,0,2,2,2,2,0,0.46989994112804756,3237,0
1,0,-1.2367242199587352,0,0,0,0,0,1,0.966777244177718,1566,1
1,0,-0.8295205827584317,2,0,2,2,1,1,0.47987072312904416,6430,0
0,0,1.125056875803025,2,0,2,2,0,1,1.4852579082295487,5247,0
0,0,0.9214550572028734,2,0,2,2,2,1,-0.18484807693740507,2758,0
0,0,-1.2774445836787656,0,0,0,2,0,0,-1.1835880740372453,2503,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4860351280674797,1607,0
0,0,-1.1552834925186746,0,0,0,0,0,1,0.37517751211857825,2763,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3397969920528607,2040,1
0,0,0.3920903288424788,0,0,2,2,2,0,0.05777428508684881,2399,0
0,0,-1.2774445836787656,2,0,0,0,0,0,-0.5055748979694671,4141,0
0,0,-1.0331224013585834,0,0,2,0,0,1,0.8172155141627669,5102,1
0,0,-1.1960038562387048,0,0,2,0,0,1,0.2937494591104381,1957,0
0,0,1.6137012404433893,2,2,2,0,2,1,0.5945347161405068,4855,0
0,0,-0.7073594915983407,0,0,0,0,0,1,-0.5238546649712943,5763,0
0,0,-1.1552834925186746,0,0,0,0,0,1,0.5180920541328647,2667,1
0,0,-0.8702409464784621,1,1,1,1,1,0,-1.3148700370503688,2101,0
0,0,-1.1145631287986442,1,1,1,1,0,0,-1.3065610520495383,621,0
1,0,-1.2774445836787656,2,0,2,0,0,1,-0.29785027294870164,4567,1
0,0,1.6137012404433893,2,0,2,2,2,1,1.5334500212343665,6109,0
0,0,0.9214550572028734,0,2,0,0,0,1,0.43167861012422654,3637,0
0,1,0.3106496014024181,1,1,1,1,0,1,-1.2816340970470463,149,0
0,0,1.002895784642934,1,1,1,1,2,0,-1.491020519067978,224,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.4748853321285456,5961,1
